MMSI,IMO,船名,船长,船宽,载重吨,总吨,吃水
413979374," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413998226," ""null"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413999393," ""null"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""null"""
412471840," ""0"""," ""誉航816"""," ""null"""," ""null"""," ""1227.0"""," ""610.0"""," ""null"""
412474730," ""0"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413463170," ""0"""," ""先达998"""," ""53"""," ""9"""," """""," """""," ""null"""
413510080," ""0"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
413762648," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413777182," ""0"""," ""null"""," ""62"""," ""13"""," ""null"""," ""null"""," ""null"""
413787655," ""0"""," ""null"""," ""62"""," ""13"""," ""null"""," ""null"""," ""null"""
413793053," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413900286," ""null"""," ""null"""," ""49"""," ""9"""," ""null"""," ""null"""," ""null"""
413901593," ""0"""," """""," ""70"""," ""12"""," ""1440"""," ""864"""," ""null"""
413901616," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""0"""
413901886," ""0"""," """""," ""46"""," ""10"""," ""846"""," ""575"""," ""null"""
413903521," ""null"""," ""null"""," ""57"""," ""12"""," ""null"""," ""null"""," ""null"""
413905075," ""null"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""null"""
413906758," ""null"""," ""null"""," ""70"""," ""16"""," ""null"""," ""null"""," ""3.79999995"""
413907349," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413950942," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413959655," ""0"""," ""null"""," ""51"""," ""11"""," ""null"""," ""null"""," ""null"""
413972659," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413976797," ""0"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413982995," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413988459," ""null"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413993427," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413485130," ""null"""," ""null"""," ""32"""," ""10"""," ""null"""," ""null"""," ""null"""
413509890," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413762409," ""0"""," ""粤都城货3009"""," ""42"""," ""9"""," """""," ""314"""," ""null"""
413900127," ""null"""," ""建功538"""," ""50"""," ""15"""," """""," ""1455"""," ""null"""
413900532," ""0"""," ""null"""," ""83"""," ""14"""," ""null"""," ""null"""," ""0"""
413902607," ""null"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413904449," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413906138," ""0"""," ""null"""," ""33"""," ""11"""," ""null"""," ""null"""," ""null"""
413906628," ""null"""," ""null"""," ""80"""," ""17"""," ""null"""," ""null"""," ""null"""
413971698," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413984069," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""1.20000005"""
413984719," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996819," ""null"""," ""null"""," ""70"""," ""16"""," ""null"""," ""null"""," ""null"""
413997032," ""8388608"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
412476260," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413470180," ""null"""," """""," ""28"""," ""9"""," ""35"""," ""22"""," ""null"""
413485680," ""null"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
413508710," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413509520," ""0"""," ""null"""," ""60"""," ""13"""," ""null"""," ""null"""," ""null"""
413782759," ""0"""," ""null"""," ""37"""," ""8"""," ""null"""," ""null"""," ""0"""
413796094," ""0"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413850326," ""null"""," ""null"""," ""59"""," ""16"""," ""null"""," ""null"""," ""null"""
413862314," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413900145," ""null"""," ""粤顺盈066"""," ""50"""," ""15"""," """""," ""1231"""," ""null"""
413900746," ""0"""," """""," ""49"""," ""16"""," ""346"""," ""235"""," ""null"""
413901727," ""null"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413902139," ""null"""," """""," ""null"""," ""null"""," ""784"""," ""533"""," ""null"""
413902262," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413902663," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413905779," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413906374," ""null"""," ""null"""," ""55"""," ""14"""," ""null"""," ""null"""," ""null"""
413906751," ""null"""," ""null"""," ""90"""," ""19"""," ""null"""," ""null"""," ""null"""
413907264," ""null"""," ""null"""," ""62"""," ""14"""," ""null"""," ""null"""," ""null"""
413958938," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413970624," ""0"""," ""null"""," ""50"""," ""8"""," ""null"""," ""null"""," ""null"""
413971723," ""0"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413972209," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
413973577," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413973629," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413976089," ""0"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413979372," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413993614," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413995906," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413998793," ""null"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""0"""
413999095," ""null"""," ""null"""," ""56"""," ""14"""," ""null"""," ""null"""," ""null"""
813988562," ""null"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
412474850," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""null"""
412477980," ""0"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""0"""
413507970," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413509540," ""0"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
413781744," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413793299," ""0"""," ""null"""," ""63"""," ""16"""," ""null"""," ""null"""," ""3.79999995"""
413900215," ""0"""," ""粤惠州货0388"""," ""null"""," ""null"""," ""865"""," ""588"""," ""null"""
413901331," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413901974," ""38"""," """""," ""null"""," ""null"""," ""1855"""," ""1150"""," ""null"""
413902056," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""3.5"""
413971754," ""0"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""null"""
413974041," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413979362," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413991561," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
412467110," ""null"""," ""惠湾308"""," ""50"""," ""14"""," ""1100"""," ""967"""," ""null"""
412474820," ""null"""," ""null"""," ""73"""," ""14"""," ""null"""," ""null"""," ""null"""
412475320," ""0"""," ""null"""," ""71"""," ""11"""," ""null"""," ""null"""," ""null"""
412475330," ""0"""," ""null"""," ""77"""," ""16"""," ""null"""," ""null"""," ""null"""
413772407," ""null"""," ""粤明达03"""," ""null"""," ""null"""," """""," ""1352"""," ""null"""
413776523," ""0"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413788261," ""0"""," ""null"""," ""43"""," ""9"""," ""null"""," ""null"""," ""0"""
413792866," ""null"""," ""null"""," ""65"""," ""13"""," ""null"""," ""null"""," ""null"""
413796502," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413900553," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413901118," ""0"""," ""null"""," ""77"""," ""16"""," ""null"""," ""null"""," ""null"""
413901362," ""0"""," ""null"""," ""77"""," ""16"""," ""null"""," ""null"""," ""null"""
413901389," ""null"""," ""null"""," ""44"""," ""8"""," ""null"""," ""null"""," ""null"""
413901607," ""null"""," ""null"""," ""70"""," ""12"""," ""null"""," ""null"""," ""null"""
413902724," ""null"""," ""null"""," ""66"""," ""15"""," ""null"""," ""null"""," ""null"""
413903001," ""0"""," """""," ""0"""," ""0"""," ""379"""," ""235"""," ""4.30000019"""
413904862," ""null"""," ""null"""," ""57"""," ""12"""," ""null"""," ""null"""," ""null"""
413905673," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413906233," ""null"""," ""null"""," ""60"""," ""16"""," ""null"""," ""null"""," ""null"""
413950924," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413954736," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413963583," ""0"""," ""null"""," ""58"""," ""12"""," ""null"""," ""null"""," ""null"""
413970129," ""0"""," ""null"""," ""50"""," ""15"""," ""null"""," ""null"""," ""null"""
413984938," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413989549," ""0"""," ""null"""," ""49"""," ""14"""," ""null"""," ""null"""," ""null"""
413993735," ""null"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
412478550," ""null"""," ""null"""," ""79"""," ""15"""," ""null"""," ""null"""," ""null"""
413762742," ""0"""," ""玛莎"""," ""50"""," ""13"""," ""58018.0"""," ""32839.0"""," ""1.30000007"""
413900002," ""null"""," ""翔基3"""," ""62"""," ""15"""," """""," ""1645"""," ""null"""
413901581," ""211222333"""," ""鹤山星航668"""," ""50"""," ""15"""," ""368"""," ""250"""," ""2.5"""
413903256," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413904901," ""null"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""null"""
413907128," ""null"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413950566," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413958993," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413984838," ""0"""," ""null"""," ""56"""," ""12"""," ""null"""," ""null"""," ""null"""
413985223," ""null"""," ""null"""," ""60"""," ""16"""," ""null"""," ""null"""," ""null"""
413985797," ""null"""," ""null"""," ""51"""," ""13"""," ""null"""," ""null"""," ""null"""
413990626," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413997944," ""null"""," ""null"""," ""49"""," ""14"""," ""null"""," ""null"""," ""null"""
413998687," ""null"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413999032," ""null"""," ""null"""," ""56"""," ""14"""," ""null"""," ""null"""," ""null"""
412469810," ""0"""," ""海顺油33"""," ""99"""," ""14"""," """""," ""1598"""," ""3.60000014"""
412474530," ""null"""," ""粤清远货9828"""," ""71"""," ""14"""," """""," ""1338"""," ""null"""
412475880," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413504830," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413504960," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413762757," ""0"""," ""null"""," ""90"""," ""15"""," ""null"""," ""null"""," ""0"""
413773342," ""0"""," ""null"""," ""58"""," ""16"""," ""null"""," ""null"""," ""0"""
413773878," ""0"""," ""null"""," ""66"""," ""14"""," ""null"""," ""null"""," ""null"""
413774363," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413793075," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413800832," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""0"""
413900242," ""null"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""null"""
413900534," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""1.5"""
413901205," ""null"""," ""null"""," ""70"""," ""15"""," ""null"""," ""null"""," ""null"""
413901424," ""null"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""null"""
413901971," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413901988," ""0"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""2.4000001"""
413974611," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413976977," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413978207," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413978418," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413980718," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413985253," ""0"""," ""null"""," ""43"""," ""9"""," ""null"""," ""null"""," ""null"""
413987729," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413995428," ""0"""," ""null"""," ""70"""," ""16"""," ""null"""," ""null"""," ""null"""
413996054," ""null"""," ""null"""," ""58"""," ""11"""," ""null"""," ""null"""," ""null"""
413998352," ""0"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
413469530," ""null"""," ""null"""," ""64"""," ""15"""," ""null"""," ""null"""," ""null"""
413475830," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""null"""
413480180," ""null"""," ""null"""," ""54"""," ""12"""," ""null"""," ""null"""," ""null"""
413505650," ""456798"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""4.0999999"""
413509290," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413762516," ""0"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413762709," ""0"""," """""," ""50"""," ""16"""," ""1615"""," ""1098"""," ""null"""
413790961," ""null"""," ""null"""," ""62"""," ""13"""," ""null"""," ""null"""," ""0"""
413800475," ""null"""," ""null"""," ""57"""," ""10"""," ""null"""," ""null"""," ""null"""
413900787," ""null"""," """""," ""50"""," ""13"""," ""346"""," ""235"""," ""null"""
413900991," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413901837," ""444444444"""," ""null"""," ""64"""," ""12"""," ""null"""," ""null"""," ""null"""
413902649," ""0"""," ""null"""," ""75"""," ""15"""," ""null"""," ""null"""," ""null"""
413902872," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""0.800000012"""
413971008," ""0"""," ""null"""," ""75"""," ""15"""," ""null"""," ""null"""," ""null"""
413971414," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""0"""
413975329," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413977104," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413980738," ""null"""," ""null"""," ""42"""," ""9"""," ""null"""," ""null"""," ""null"""
413985254," ""0"""," ""null"""," ""48"""," ""9"""," ""null"""," ""null"""," ""0"""
413986473," ""0"""," ""null"""," ""56"""," ""12"""," ""null"""," ""null"""," ""null"""
413988556," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413991887," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413996365," ""null"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
413997037," ""0"""," ""null"""," ""60"""," ""13"""," ""null"""," ""null"""," ""null"""
412467160," ""0"""," ""惠湾391"""," ""50"""," ""13"""," ""1125"""," ""997"""," ""null"""
412476150," ""0"""," """""," ""50"""," ""16"""," ""368"""," ""250"""," ""null"""
412479160," ""null"""," ""null"""," ""66"""," ""14"""," ""null"""," ""null"""," ""null"""
413469590," ""0"""," ""null"""," ""47"""," ""11"""," ""null"""," ""null"""," ""null"""
413486140," ""null"""," ""null"""," ""81"""," ""17"""," ""null"""," ""null"""," ""null"""
413507020," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413774205," ""0"""," ""null"""," ""66"""," ""15"""," ""null"""," ""null"""," ""null"""
413861977," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413900056," ""null"""," ""粤韶关货2361"""," ""53"""," ""12"""," ""860"""," ""585"""," ""null"""
413900492," ""0"""," ""南南燃油11"""," ""72"""," ""12"""," """""," ""976"""," ""null"""
413900627," ""0"""," """""," ""68"""," ""12"""," ""2097"""," ""1258"""," ""2.10000014"""
413901714," ""0"""," ""null"""," ""75"""," ""15"""," ""null"""," ""null"""," ""null"""
413902073," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413902232," ""0"""," ""null"""," ""51"""," ""13"""," ""null"""," ""null"""," ""null"""
413902552," ""null"""," ""null"""," ""48"""," ""11"""," ""null"""," ""null"""," ""null"""
413906878," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413950933," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413959564," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413974036," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413974129," ""0"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413974917," ""null"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""0"""
413995123," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413995285," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413996791," ""null"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""null"""
413997104," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""null"""
413997577," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413998044," ""0"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""0"""
413481550," ""0"""," ""null"""," ""76"""," ""15"""," ""null"""," ""null"""," ""3.79999995"""
413487590," ""null"""," ""null"""," ""83"""," ""15"""," ""null"""," ""null"""," ""null"""
413504410," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
